record_index,sample_id,model_profile_id,condition,true_label,predicted_label,reference_model,attribution_scale,citation_count,distinct_cited_feature_count,top_five_overlap_count,cited_absolute_attribution_sum,mean_cited_reference_rank,best_cited_reference_rank,worst_cited_reference_rank,cited_features,reference_total_absolute_attribution,reference_top_five_absolute_attribution,reference_top_five_features,top_five_overlap_fraction,top_five_jaccard,attribution_mass_coverage,relative_to_reference_top_five_mass
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.198240106147,27.6,16,39,"('OUT_PKTS', 'PROTOCOL', 'SRC_TO_DST_AVG_THROUGHPUT', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS')",10.5680246068,8.00470987677,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_IN', 'TCP_WIN_MAX_OUT')",0,0,0.018758482642,0.0247654330011
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,1,0.0983568628195,19.8,3,42,"('PROTOCOL', 'OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'MIN_TTL')",0.565651577356,0.274987825542,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_BYTES')",0.2,0.111111111111,0.173882415884,0.357677153981
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,random_forest,DoS probability,5,5,0,0.0414775110682,24.8,7,42,"('OUT_PKTS', 'PROTOCOL', 'SRC_TO_DST_AVG_THROUGHPUT', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS')",0.565651577356,0.274987825542,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_BYTES')",0,0,0.0733269608513,0.15083399051
99,pilot_100,3e7e59be9670291b,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.634803321622,27.8,3,44,"('L4_DST_PORT', 'L4_SRC_PORT', 'TCP_FLAGS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS')",5.43028513435,3.23424136292,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.116900550508,0.196275803315
99,pilot_100,3e7e59be9670291b,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.244775874283,23,10,41,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'MAX_IP_PKT_LEN', 'SRC_TO_DST_AVG_THROUGHPUT')",5.43028513435,3.23424136292,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0,0,0.0450760629004,0.0756826243982
99,pilot_100,3e7e59be9670291b,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0324026835035,24.2,13,37,"('L4_DST_PORT', 'L4_SRC_PORT', 'TCP_FLAGS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS')",0.505490895268,0.226552782529,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT')",0,0,0.0641014186543,0.143024875448
99,pilot_100,3e7e59be9670291b,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.044599708649,20,12,38,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'MAX_IP_PKT_LEN', 'SRC_TO_DST_AVG_THROUGHPUT')",0.505490895268,0.226552782529,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT')",0,0,0.0882304885537,0.196862330055
100,pilot_101,dadcedeb02b92c43,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.59560535708,16.2,5,33,"('IN_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'NUM_PKTS_UP_TO_128_BYTES')",6.1278586224,3.92381095243,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_IAT_AVG', 'NUM_PKTS_UP_TO_128_BYTES')",0.2,0.111111111111,0.0971963280782,0.151792572145
100,pilot_101,dadcedeb02b92c43,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.499582318741,18,8,33,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT', 'MAX_IP_PKT_LEN', 'TCP_FLAGS')",6.1278586224,3.92381095243,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_IAT_AVG', 'NUM_PKTS_UP_TO_128_BYTES')",0,0,0.0815264106967,0.127320690216
100,pilot_101,dadcedeb02b92c43,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0426128728252,20.8,7,36,"('IN_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'NUM_PKTS_UP_TO_128_BYTES')",0.49794375,0.233442865406,"('MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0,0,0.0855776838753,0.18254090889
100,pilot_101,dadcedeb02b92c43,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0459495076314,18.6,7,32,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT', 'MAX_IP_PKT_LEN', 'TCP_FLAGS')",0.49794375,0.233442865406,"('MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0,0,0.0922785106378,0.196834062808
101,pilot_102,f1d44c4f061d0b73,deterministic_text,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.213706999654,21.6,9,41,"('L4_DST_PORT', 'RETRANSMITTED_IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'NUM_PKTS_UP_TO_128_BYTES', 'ICMP_IPV4_TYPE')",5.99540226234,4.48331882203,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_IAT_AVG', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0356451477821,0.0476671430558
101,pilot_102,f1d44c4f061d0b73,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,1.40114741203,20.6,2,34,"('IN_PKTS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_IAT_AVG', 'MIN_TTL')",5.99540226234,4.48331882203,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_IAT_AVG', 'DST_TO_SRC_AVG_THROUGHPUT')",0.2,0.111111111111,0.233703653353,0.312524597881
101,pilot_102,f1d44c4f061d0b73,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,0,0.024515530203,26.8,20,32,"('L4_DST_PORT', 'RETRANSMITTED_IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'NUM_PKTS_UP_TO_128_BYTES', 'ICMP_IPV4_TYPE')",0.508398921088,0.238778782646,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0482210508051,0.102670471519
101,pilot_102,f1d44c4f061d0b73,structured,DoS,Benign,random_forest,DoS probability,5,5,1,0.0906064406782,15.4,3,32,"('IN_PKTS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_IAT_AVG', 'MIN_TTL')",0.508398921088,0.238778782646,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.178219183637,0.379457670711
102,pilot_103,648a0b970bc0d926,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.942390876523,18.4,4,42,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS')",6.85871239347,4.65539377381,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'L4_DST_PORT', 'L7_PROTO')",0.2,0.111111111111,0.137400553115,0.202429895796
102,pilot_103,648a0b970bc0d926,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.942390876523,18.4,4,42,"('IN_BYTES', 'IN_PKTS', 'L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",6.85871239347,4.65539377381,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'L4_DST_PORT', 'L7_PROTO')",0.2,0.111111111111,0.137400553115,0.202429895796
102,pilot_103,648a0b970bc0d926,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.04556811159,18.6,7,26,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS')",0.481356463128,0.244505509958,"('MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0,0,0.0946660429028,0.186368444612
102,pilot_103,648a0b970bc0d926,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.04556811159,18.6,7,26,"('IN_BYTES', 'IN_PKTS', 'L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",0.481356463128,0.244505509958,"('MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0,0,0.0946660429028,0.186368444612
103,pilot_104,0f562e5263c3b3c1,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.187198834222,28,17,43,"('TCP_FLAGS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'NUM_PKTS_UP_TO_128_BYTES')",5.43535314068,3.42192618108,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'NUM_PKTS_256_TO_512_BYTES')",0,0,0.0344409699566,0.0547056903965
103,pilot_104,0f562e5263c3b3c1,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.169383347545,27.8,17,43,"('TCP_FLAGS', 'OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'RETRANSMITTED_IN_PKTS')",5.43535314068,3.42192618108,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'NUM_PKTS_256_TO_512_BYTES')",0,0,0.0311632644947,0.0494994159961
103,pilot_104,0f562e5263c3b3c1,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.056710438675,14.4,9,26,"('TCP_FLAGS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'NUM_PKTS_UP_TO_128_BYTES')",0.509864251996,0.233934539523,"('MIN_TTL', 'MAX_TTL', 'MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.111226544032,0.242420117998
103,pilot_104,0f562e5263c3b3c1,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0564312600964,15.2,7,26,"('TCP_FLAGS', 'OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'RETRANSMITTED_IN_PKTS')",0.509864251996,0.233934539523,"('MIN_TTL', 'MAX_TTL', 'MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.11067898931,0.241226713299
104,pilot_105,9eb1f88387d3c592,deterministic_text,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.246493877885,23.6,9,38,"('ICMP_IPV4_TYPE', 'TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'NUM_PKTS_UP_TO_128_BYTES', 'SRC_TO_DST_IAT_STDDEV')",7.07479976553,4.9521467581,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_IAT_AVG', 'DST_TO_SRC_IAT_STDDEV')",0,0,0.034841110145,0.049775156094
104,pilot_105,9eb1f88387d3c592,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.174936685655,26.4,17,44,"('IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'NUM_PKTS_UP_TO_128_BYTES', 'L4_DST_PORT')",7.07479976553,4.9521467581,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_IAT_AVG', 'DST_TO_SRC_IAT_STDDEV')",0,0,0.0247267331165,0.0353254243463
104,pilot_105,9eb1f88387d3c592,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,0,0.0453954469123,20.6,8,36,"('ICMP_IPV4_TYPE', 'TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'NUM_PKTS_UP_TO_128_BYTES', 'SRC_TO_DST_IAT_STDDEV')",0.514056213599,0.238619511321,"('MAX_TTL', 'MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'MIN_TTL', 'SERVER_TCP_FLAGS')",0,0,0.0883083322629,0.190241974183
104,pilot_105,9eb1f88387d3c592,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0307851469187,23.4,14,32,"('IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'NUM_PKTS_UP_TO_128_BYTES', 'L4_DST_PORT')",0.514056213599,0.238619511321,"('MAX_TTL', 'MIN_IP_PKT_LEN', 'SHORTEST_FLOW_PKT', 'MIN_TTL', 'SERVER_TCP_FLAGS')",0,0,0.0598867324317,0.129013536019
105,pilot_106,8495ca57f9b3c891,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,1.20101363006,29.4,1,44,"('TCP_FLAGS', 'L4_DST_PORT', 'RETRANSMITTED_OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_AVG_THROUGHPUT')",6.95290969273,4.57967968938,"('DST_TO_SRC_AVG_THROUGHPUT', 'SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.17273539901,0.262248391049
105,pilot_106,8495ca57f9b3c891,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.212856115677,34.6,8,44,"('L7_PROTO', 'L4_DST_PORT', 'TCP_FLAGS', 'IN_BYTES', 'RETRANSMITTED_OUT_PKTS')",6.95290969273,4.57967968938,"('DST_TO_SRC_AVG_THROUGHPUT', 'SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL')",0,0,0.0306139623674,0.0464783849777
105,pilot_106,8495ca57f9b3c891,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,0,0.0656685718059,15,6,31,"('TCP_FLAGS', 'L4_DST_PORT', 'RETRANSMITTED_OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_AVG_THROUGHPUT')",0.509936318785,0.230082097387,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.128777985381,0.285413652568
105,pilot_106,8495ca57f9b3c891,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0423088021613,20.6,10,31,"('L7_PROTO', 'L4_DST_PORT', 'TCP_FLAGS', 'IN_BYTES', 'RETRANSMITTED_OUT_PKTS')",0.509936318785,0.230082097387,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0829687955195,0.183885676642
106,pilot_107,e35ba564ca085652,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.099829792067,29,16,43,"('L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT', 'OUT_PKTS')",6.63524157795,4.15954590131,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.0150453892137,0.0240001659882
106,pilot_107,e35ba564ca085652,structured,Benign,DoS,logistic_regression,DoS log-odds,5,5,0,0.167864592513,22.2,15,36,"('RETRANSMITTED_IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'NUM_PKTS_UP_TO_128_BYTES', 'RETRANSMITTED_OUT_PKTS', 'L4_DST_PORT')",6.63524157795,4.15954590131,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.025298942102,0.0403564707534
106,pilot_107,e35ba564ca085652,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0477893080222,18.4,8,26,"('L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT', 'OUT_PKTS')",0.529985630972,0.257961075526,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0901709503606,0.185257825913
106,pilot_107,e35ba564ca085652,structured,Benign,DoS,random_forest,DoS probability,5,5,0,0.0600697830934,15.8,7,25,"('RETRANSMITTED_IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'NUM_PKTS_UP_TO_128_BYTES', 'RETRANSMITTED_OUT_PKTS', 'L4_DST_PORT')",0.529985630972,0.257961075526,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.113342286249,0.232863748807
107,pilot_108,3f93432f36286a96,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,1.55562065055,25.4,1,39,"('RETRANSMITTED_OUT_PKTS', 'SRC_TO_DST_IAT_STDDEV', 'IN_BYTES', 'NUM_PKTS_UP_TO_128_BYTES', 'DST_TO_SRC_AVG_THROUGHPUT')",7.6324066656,4.94189591767,"('DST_TO_SRC_AVG_THROUGHPUT', 'SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'TCP_WIN_MAX_IN', 'MIN_TTL')",0.2,0.111111111111,0.203817841306,0.314782155769
107,pilot_108,3f93432f36286a96,structured,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,1.49260263205,25.4,1,41,"('DST_TO_SRC_AVG_THROUGHPUT', 'RETRANSMITTED_OUT_PKTS', 'SRC_TO_DST_IAT_AVG', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS')",7.6324066656,4.94189591767,"('DST_TO_SRC_AVG_THROUGHPUT', 'SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'TCP_WIN_MAX_IN', 'MIN_TTL')",0.2,0.111111111111,0.195561203359,0.302030365858
107,pilot_108,3f93432f36286a96,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,0,0.075937071233,12.6,6,20,"('RETRANSMITTED_OUT_PKTS', 'SRC_TO_DST_IAT_STDDEV', 'IN_BYTES', 'NUM_PKTS_UP_TO_128_BYTES', 'DST_TO_SRC_AVG_THROUGHPUT')",0.506577355028,0.229651177427,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.149902222196,0.330662668853
107,pilot_108,3f93432f36286a96,structured,Benign,DoS,random_forest,DoS probability,5,5,0,0.0794364982852,10.4,6,15,"('DST_TO_SRC_AVG_THROUGHPUT', 'RETRANSMITTED_OUT_PKTS', 'SRC_TO_DST_IAT_AVG', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS')",0.506577355028,0.229651177427,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.156810203805,0.345900679349
108,pilot_109,6ad447430fa8dd5d,deterministic_text,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.252223527122,23.4,11,39,"('L4_DST_PORT', 'PROTOCOL', 'OUT_PKTS', 'L7_PROTO', 'FLOW_DURATION_MILLISECONDS')",10.0929988223,7.95997979987,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0,0,0.0249899491285,0.0316864531649
108,pilot_109,6ad447430fa8dd5d,structured,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.252223527122,23.4,11,39,"('OUT_PKTS', 'L4_DST_PORT', 'PROTOCOL', 'L7_PROTO', 'FLOW_DURATION_MILLISECONDS')",10.0929988223,7.95997979987,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0,0,0.0249899491285,0.0316864531649
108,pilot_109,6ad447430fa8dd5d,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,1,0.0852949724714,14.4,5,30,"('L4_DST_PORT', 'PROTOCOL', 'OUT_PKTS', 'L7_PROTO', 'FLOW_DURATION_MILLISECONDS')",0.612156399209,0.279422580195,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0.2,0.111111111111,0.139335262331,0.305254401459
108,pilot_109,6ad447430fa8dd5d,structured,DoS,DoS,random_forest,DoS probability,5,5,1,0.0852949724714,14.4,5,30,"('OUT_PKTS', 'L4_DST_PORT', 'PROTOCOL', 'L7_PROTO', 'FLOW_DURATION_MILLISECONDS')",0.612156399209,0.279422580195,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0.2,0.111111111111,0.139335262331,0.305254401459
109,pilot_110,9d12694facb9d162,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,1,1.29071724916,11.4,3,24,"('FTP_COMMAND_RET_CODE', 'TCP_FLAGS', 'L4_DST_PORT', 'MAX_TTL', 'FLOW_DURATION_MILLISECONDS')",5.77435368407,3.51708393244,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO', 'SERVER_TCP_FLAGS')",0.2,0.111111111111,0.223525838522,0.366985057493
109,pilot_110,9d12694facb9d162,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.560961222098,17.8,6,38,"('FTP_COMMAND_RET_CODE', 'IN_BYTES', 'L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS')",5.77435368407,3.51708393244,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO', 'SERVER_TCP_FLAGS')",0,0,0.0971470146773,0.159496114643
109,pilot_110,9d12694facb9d162,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,1,0.0908050064038,15.4,2,22,"('FTP_COMMAND_RET_CODE', 'TCP_FLAGS', 'L4_DST_PORT', 'MAX_TTL', 'FLOW_DURATION_MILLISECONDS')",0.509997540234,0.232087724704,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0.2,0.111111111111,0.178049890912,0.391252947649
109,pilot_110,9d12694facb9d162,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0440277196215,20.2,12,36,"('FTP_COMMAND_RET_CODE', 'IN_BYTES', 'L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS')",0.509997540234,0.232087724704,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0863292783752,0.189702922365
110,pilot_111,95cd7b36c617459c,deterministic_text,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.257176923013,27.6,10,42,"('RETRANSMITTED_IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT')",6.03394175948,4.29021518819,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_AVG_THROUGHPUT', 'DST_TO_SRC_IAT_AVG')",0,0,0.0426217111904,0.0599449938363
110,pilot_111,95cd7b36c617459c,structured,DoS,DoS,logistic_regression,DoS log-odds,5,5,1,1.58363136151,21.6,2,45,"('TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'SRC_TO_DST_IAT_MIN', 'MIN_TTL', 'L7_PROTO')",6.03394175948,4.29021518819,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_AVG_THROUGHPUT', 'DST_TO_SRC_IAT_AVG')",0.2,0.111111111111,0.262453869234,0.369126323982
110,pilot_111,95cd7b36c617459c,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,0,0.0499598316618,22.6,6,38,"('RETRANSMITTED_IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT')",0.550625032677,0.258580971247,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0907329465551,0.193207688179
110,pilot_111,95cd7b36c617459c,structured,DoS,DoS,random_forest,DoS probability,5,5,1,0.0969110054019,19.6,2,45,"('TCP_FLAGS', 'RETRANSMITTED_IN_PKTS', 'SRC_TO_DST_IAT_MIN', 'MIN_TTL', 'L7_PROTO')",0.550625032677,0.258580971247,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.176001815484,0.374780112142
111,pilot_112,63ac08cd36fa0015,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,1,0.837919304853,22.6,5,39,"('TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'OUT_BYTES')",8.5285656444,3.82768405934,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'L4_DST_PORT')",0.2,0.111111111111,0.0982485613397,0.218910257969
111,pilot_112,63ac08cd36fa0015,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,1,0.945287807792,18.8,5,26,"('TCP_FLAGS', 'L4_DST_PORT', 'IN_PKTS', 'PROTOCOL', 'FLOW_DURATION_MILLISECONDS')",8.5285656444,3.82768405934,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'L4_DST_PORT')",0.2,0.111111111111,0.110837841579,0.246960771353
111,pilot_112,63ac08cd36fa0015,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0541436522613,21.2,8,39,"('TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'OUT_BYTES')",0.572771548761,0.283830125225,"('MIN_TTL', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0,0,0.0945292278894,0.190760766562
